City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Fare,PF,2022-06-06 02:10:35,-16.7,-151.0167,80.11,75,19,16.46
294,Homer,US,2022-06-06 02:10:35,59.6425,-151.5483,67.77,71,0,14.97
295,Muli,MV,2022-06-06 02:10:35,2.9167,73.5667,82.74,72,100,10.78
296,Lahaina,US,2022-06-06 02:07:07,20.8783,-156.6825,84.2,90,58,6.89
297,Kingman,US,2022-06-06 02:10:36,35.1894,-114.053,93.18,12,0,19.57
298,Bahia De Caraquez,EC,2022-06-06 02:10:36,-0.6,-80.4167,73.58,84,95,8.39
299,Bayshore Gardens,US,2022-06-06 02:10:37,27.4253,-82.5904,82.98,73,0,4.61
300,Port Keats,AU,2022-06-06 02:10:37,-14.25,129.55,90.7,50,15,3.51
301,Tonj,SS,2022-06-06 02:10:37,7.2737,28.6822,71.17,84,13,3.94
302,Vardo,NO,2022-06-06 02:07:26,70.3705,31.1107,44.58,81,100,20.71
303,Anloga,GH,2022-06-06 02:10:38,5.7947,0.8973,78.62,81,100,1.34
304,Xinmin,CN,2022-06-06 02:10:38,41.9908,122.8253,59.09,77,100,1.97
305,Sisimiut,GL,2022-06-06 02:08:58,66.9395,-53.6735,41.83,51,0,16.98
306,Quang Ngai,VN,2022-06-06 02:06:55,15.1167,108.8,90.93,54,34,2.01
307,Compostela,PH,2022-06-06 02:10:39,7.6731,126.0889,85.73,69,99,2.08
308,Waddan,LY,2022-06-06 02:10:39,29.1614,16.139,75.06,41,0,0.4
309,Santo Antonio Do Ica,BR,2022-06-06 02:10:40,-3.1022,-67.9397,72.16,98,100,2.35
310,Tuatapere,NZ,2022-06-06 02:10:40,-46.1333,167.6833,56.79,70,2,5.53
311,Mtambile,TZ,2022-06-06 02:10:40,-5.3833,39.7,75.11,83,100,16.04
312,Alpena,US,2022-06-06 02:10:41,45.0617,-83.4327,62.85,86,0,3.44
313,Kualakapuas,ID,2022-06-06 02:07:19,-3.0091,114.3876,84.52,69,82,1.45
314,Ambilobe,MG,2022-06-06 02:10:41,-13.2,49.05,65.46,84,14,3.53
315,Inhambane,MZ,2022-06-06 02:10:42,-23.865,35.3833,69.58,76,100,18.39
316,Balakhninskiy,RU,2022-06-06 02:10:42,58.0106,114.2769,62.87,71,100,2.95
317,San Antonio,US,2022-06-06 02:10:02,29.4241,-98.4936,93.65,40,0,21.85
318,Ancud,CL,2022-06-06 02:06:27,-41.8697,-73.8203,49.06,93,100,28.03
319,Labuhan,ID,2022-06-06 02:10:43,-6.8844,112.2051,82.4,78,97,7.72
320,West Bay,KY,2022-06-06 02:11:43,19.3667,-81.4167,82.47,85,20,5.75
321,Nabire,ID,2022-06-06 02:11:44,-3.3667,135.4833,84.29,65,9,3.85
322,Mandurah,AU,2022-06-06 02:11:44,-32.55,115.7,59.81,57,100,12.3
323,Acarau,BR,2022-06-06 02:11:44,-2.8856,-40.12,75.88,88,97,10.29
324,Miri,MY,2022-06-06 02:11:45,4.4148,114.0089,82.22,79,72,3.85
325,Sahuaripa,MX,2022-06-06 02:11:45,29.05,-109.2333,92.07,14,82,10.22
326,Catuday,PH,2022-06-06 02:11:45,16.2923,119.8062,83.8,69,93,8.88
327,Saldanha,ZA,2022-06-06 02:10:43,-33.0117,17.9442,63.59,36,0,7.38
328,Izhma,RU,2022-06-06 02:11:46,65.0083,53.9113,52.99,41,5,8.48
329,Bahile,PH,2022-06-06 02:11:47,9.9995,118.7878,87.19,62,28,5.06
330,College,US,2022-06-06 02:11:47,64.8569,-147.8028,73.58,20,40,11.5
331,Dodoma,TZ,2022-06-06 02:09:52,-6.1722,35.7395,61.02,83,70,6.02
332,Agotnes,NO,2022-06-06 02:11:48,60.4061,5.0189,47.86,87,20,5.75
333,Cap Malheureux,MU,2022-06-06 02:11:48,-19.9842,57.6142,69.48,78,53,1.99
334,Udachnyy,RU,2022-06-06 02:11:48,66.4167,112.4,46.45,81,100,13.38
335,Muros,ES,2022-06-06 02:11:49,42.7762,-9.0603,63.09,86,100,9.28
336,Xacmaz,AZ,2022-06-06 02:11:49,41.4635,48.806,69.37,56,0,2.51
337,Iqaluit,CA,2022-06-06 02:11:50,63.7506,-68.5145,38.79,64,11,11.12
338,Shingu,JP,2022-06-06 02:08:28,33.7333,135.9833,64.67,96,100,14.58
339,Bubaque,GW,2022-06-06 02:07:36,11.2833,-15.8333,79.81,80,81,8.32
340,Mount Gambier,AU,2022-06-06 02:11:51,-37.8333,140.7667,48.22,78,93,10.65
341,Mayachnyy,RU,2022-06-06 02:11:51,52.6839,55.685,57.18,88,84,5.3
342,Asti,IT,2022-06-06 02:11:51,44.8979,8.2068,68.88,95,2,1.99
343,Faanui,PF,2022-06-06 02:07:34,-16.4833,-151.75,80.04,76,60,15.64
344,La Plata,AR,2022-06-06 02:11:52,-34.9215,-57.9545,51.82,86,51,1.07
345,Tiksi,RU,2022-06-06 02:11:52,71.6872,128.8694,42.71,78,78,4.54
346,Abha,SA,2022-06-06 02:11:53,18.2164,42.5053,59.25,55,0,0.0
347,Nemuro,JP,2022-06-06 02:11:53,43.3236,145.575,44.73,84,42,9.4
348,Ljutomer,SI,2022-06-06 02:11:53,46.5208,16.1975,63.59,97,82,13.98
349,Twentynine Palms,US,2022-06-06 02:11:54,34.1356,-116.0542,91.54,22,16,11.16
350,Itaqui,BR,2022-06-06 02:10:26,-29.1253,-56.5531,64.49,99,100,3.6
351,Wilmington,US,2022-06-06 02:09:43,34.2257,-77.9447,75.85,59,0,8.05
352,Agadir,MA,2022-06-06 02:11:54,30.4202,-9.5982,64.85,82,38,4.47
353,Fortuna,US,2022-06-06 02:07:10,40.5982,-124.1573,63.52,74,20,8.05
354,Kigoma,TZ,2022-06-06 02:11:55,-4.8769,29.6267,70.05,75,77,4.76
355,Uvira,CD,2022-06-06 02:11:55,-3.4067,29.1458,68.02,72,100,3.58
356,Cherskiy,RU,2022-06-06 02:11:56,68.75,161.3,44.8,50,20,17.96
357,Ozu,JP,2022-06-06 02:11:56,33.5,132.55,70.18,91,99,5.23
358,Yulara,AU,2022-06-06 02:11:56,-25.2406,130.9889,57.38,52,56,11.21
359,Price,US,2022-06-06 02:11:57,39.5994,-110.8107,76.26,22,0,10.36
360,Nampa,US,2022-06-06 02:11:57,43.5407,-116.5635,71.49,59,0,1.01
361,Kahta,TR,2022-06-06 02:11:58,37.7855,38.6237,67.37,53,0,2.48
362,Luocheng,CN,2022-06-06 02:11:58,29.3848,104.0286,70.3,78,100,1.39
363,Petropavlovsk-Kamchatskiy,RU,2022-06-06 02:11:27,53.0452,158.6483,59.59,48,40,15.66
364,Wajir,KE,2022-06-06 02:12:58,1.7471,40.0573,73.13,73,16,12.28
365,Mercedes,AR,2022-06-06 02:12:59,-34.6515,-59.4307,45.79,82,76,2.17
366,Barra Do Garcas,BR,2022-06-06 02:12:59,-15.89,-52.2567,71.96,51,1,1.7
367,Cam Ranh,VN,2022-06-06 02:12:17,11.9214,109.1591,89.56,62,0,2.3
368,Nova Lima,BR,2022-06-06 02:13:00,-19.9856,-43.8467,61.9,85,6,3.83
369,Goderich,CA,2022-06-06 02:13:00,43.7501,-81.7165,53.91,94,100,9.69
370,Nova Olimpia,BR,2022-06-06 02:13:00,-14.7972,-57.2881,74.05,48,3,3.69
371,Maldonado,UY,2022-06-06 02:13:01,-34.6667,-54.9167,49.39,95,86,1.34
372,Zyryanka,RU,2022-06-06 02:13:01,65.75,150.85,58.62,29,100,16.71
373,Rock Springs,US,2022-06-06 02:08:14,41.5875,-109.2029,66.04,42,0,23.02
374,Necochea,AR,2022-06-06 02:08:45,-38.5473,-58.7368,47.43,71,19,7.52
375,Yecuatla,MX,2022-06-06 02:13:02,19.8667,-96.75,76.19,80,23,5.03
376,San Jeronimo,PE,2022-06-06 02:13:02,-11.9472,-75.2829,49.15,80,100,2.91
377,Baghdad,IQ,2022-06-06 02:11:01,33.3406,44.4009,87.71,23,8,4.61
378,Mala Tokmachka,UA,2022-06-06 02:13:03,47.5356,35.8929,58.12,87,51,8.7
379,Uelzen,DE,2022-06-06 02:09:08,52.9667,10.5667,64.49,94,100,9.6
380,Popondetta,PG,2022-06-06 02:13:03,-8.7537,148.2534,87.84,56,100,5.61
381,Kousseri,CM,2022-06-06 02:13:04,12.0769,15.0306,84.56,49,99,2.62
382,Baruun-Urt,MN,2022-06-06 02:13:04,46.6806,113.2792,59.67,41,100,7.49
383,Vila Velha,BR,2022-06-06 02:08:08,-20.3297,-40.2925,62.94,91,0,3.44
384,Vestmannaeyjar,IS,2022-06-06 02:10:50,63.4427,-20.2734,48.33,88,100,7.4
385,Samandag,TR,2022-06-06 02:13:05,36.0842,35.9771,70.32,90,7,4.56
386,Novyy Urengoy,RU,2022-06-06 02:13:05,66.0833,76.6333,38.89,56,97,8.25
387,Souillac,MU,2022-06-06 02:09:13,-20.5167,57.5167,71.26,80,21,8.57
388,Karasjok,NO,2022-06-06 02:13:06,69.4719,25.5112,43.57,74,51,9.4
389,Karatau,KZ,2022-06-06 02:13:07,43.1667,70.4667,74.16,27,0,1.39
390,Rapar,IN,2022-06-06 02:13:07,23.5667,70.6333,81.5,70,57,12.8
391,Lata,PT,2022-06-06 02:13:07,40.1629,-8.3327,52.0,95,73,2.06
392,Ordubad,AZ,2022-06-06 02:13:08,38.9059,46.0234,73.98,46,39,3.94
393,Miraflores,MX,2022-06-06 02:13:08,19.2167,-98.8083,72.25,63,90,1.83
394,Oranjemund,NA,2022-06-06 02:13:09,-28.55,16.4333,65.98,29,0,11.45
395,Ayr,GB,2022-06-06 02:13:09,55.4627,-4.6339,48.51,88,100,7.83
396,Kosa,RU,2022-06-06 02:13:09,59.9445,54.9977,52.66,83,66,3.56
397,Oksfjord,NO,2022-06-06 02:13:10,70.2396,22.3479,44.78,83,91,10.13
398,Brigantine,US,2022-06-06 02:13:10,39.4101,-74.3646,64.02,72,0,4.61
399,Diffa,NE,2022-06-06 02:13:10,13.3154,12.6113,81.45,50,39,5.97
400,Kijang,KR,2022-06-06 02:11:47,35.2442,129.2139,69.39,74,58,10.13
401,Hambantota,LK,2022-06-06 02:13:11,6.1241,81.1185,79.66,82,100,17.45
402,Ukiah,US,2022-06-06 02:13:11,39.1502,-123.2078,72.45,67,20,5.01
403,Filingue,NE,2022-06-06 02:13:12,14.3521,3.3168,84.42,53,94,23.24
404,Chuy,UY,2022-06-06 02:11:48,-33.6971,-53.4616,55.42,94,100,3.18
405,Qaqortoq,GL,2022-06-06 02:13:12,60.7167,-46.0333,43.3,66,100,4.59
406,Nouadhibou,MR,2022-06-06 02:13:13,20.931,-17.0347,66.65,85,49,23.06
407,Bathsheba,BB,2022-06-06 02:13:13,13.2167,-59.5167,79.48,81,12,19.48
408,Tyazhinskiy,RU,2022-06-06 02:13:13,56.116,88.524,42.73,89,100,11.25
409,Jamame,SO,2022-06-06 02:13:14,0.0722,42.7506,75.52,82,64,8.75
410,Mkushi,ZM,2022-06-06 02:13:14,-13.6202,29.3939,52.47,75,55,9.15
411,Puerto Madryn,AR,2022-06-06 02:13:15,-42.7692,-65.0385,54.1,59,100,18.79
412,Newport,GB,2022-06-06 02:11:19,51.5877,-2.9984,55.62,92,100,2.48
413,Egvekinot,RU,2022-06-06 02:14:15,66.3167,-179.1667,38.77,71,100,3.89
414,Kruisfontein,ZA,2022-06-06 02:14:16,-34.0033,24.7314,53.02,77,7,7.0
415,Moose Factory,CA,2022-06-06 02:14:16,51.2585,-80.6094,51.78,100,100,2.3
416,Ovsyanka,RU,2022-06-06 02:14:16,55.9575,92.5519,49.23,71,100,5.01
417,Riyadh,SA,2022-06-06 02:12:39,24.6877,46.7219,78.94,9,0,4.07
418,Daan,CN,2022-06-06 02:14:17,33.0558,106.2958,80.44,50,90,1.34
419,Uyuni,BO,2022-06-06 02:14:17,-20.4597,-66.825,43.34,62,97,7.78
420,Port Macquarie,AU,2022-06-06 02:11:39,-31.4333,152.9167,68.9,42,0,12.53
421,Monte Azul,BR,2022-06-06 02:14:18,-15.155,-42.8747,59.38,73,6,6.38
422,Marzuq,YE,2022-06-06 02:14:18,14.4,46.4667,74.98,44,38,5.01
423,Darab,IR,2022-06-06 02:14:19,28.7519,54.5444,78.94,14,5,8.5
424,Mabaruma,GY,2022-06-06 02:14:19,8.2,-59.7833,71.38,99,100,2.55
425,Garut,ID,2022-06-06 02:14:20,-7.2024,107.8878,72.55,85,99,2.48
426,Kolda,SN,2022-06-06 02:11:00,12.8833,-14.95,79.65,75,13,5.5
427,Rundu,NA,2022-06-06 02:14:20,-17.9333,19.7667,46.47,63,52,6.46
428,Romny,UA,2022-06-06 02:14:21,50.751,33.4747,49.75,92,0,7.18
429,Nuevo Ideal,MX,2022-06-06 02:14:21,24.8875,-105.0728,68.95,52,66,14.32
430,Mulanje,MW,2022-06-06 02:14:21,-16.0316,35.5,59.23,98,96,4.85
431,Houma,US,2022-06-06 02:13:04,29.5958,-90.7195,79.0,87,0,4.61
432,Sakaiminato,JP,2022-06-06 02:14:22,35.55,133.2333,64.94,89,100,8.66
433,Abu Samrah,SY,2022-06-06 02:14:22,35.3029,37.1841,65.93,60,0,6.93
434,Nargana,PA,2022-06-06 02:14:23,9.4428,-78.5906,80.76,81,43,1.19
435,Saint-Augustin,CA,2022-06-06 02:14:23,51.226,-58.6502,46.85,83,100,8.23
436,Mitsamiouli,KM,2022-06-06 02:14:24,-11.3847,43.2844,77.47,75,11,15.39
437,Zhigansk,RU,2022-06-06 02:14:24,66.7697,123.3711,66.11,43,100,3.56
438,Hays,US,2022-06-06 02:14:24,30.0502,-98.0336,88.83,48,6,5.01
439,Xuddur,SO,2022-06-06 02:14:25,4.1213,43.8894,69.93,82,47,15.88
440,Pochutla,MX,2022-06-06 02:14:25,15.7432,-96.4661,81.82,84,100,4.21
441,Taltal,CL,2022-06-06 02:14:25,-25.4,-70.4833,60.58,77,1,4.0
442,Tay Ninh,VN,2022-06-06 02:14:26,11.3,106.1,87.08,64,100,7.65
443,Kurikka,FI,2022-06-06 02:14:26,62.6167,22.4167,43.09,82,2,4.43
444,Niamey,NE,2022-06-06 02:14:27,13.5137,2.1098,84.31,56,32,23.29
445,Sao Joao Da Barra,BR,2022-06-06 02:14:27,-21.6403,-41.0511,67.82,61,6,8.97
446,Ust-Kut,RU,2022-06-06 02:14:27,56.7938,105.7672,62.82,54,54,4.94
447,Saint Austell,GB,2022-06-06 02:14:28,50.3383,-4.7658,55.02,93,4,6.91
448,Tocopilla,CL,2022-06-06 02:11:53,-22.092,-70.1979,63.75,71,91,5.5
449,Thetford Mines,CA,2022-06-06 02:14:28,46.0913,-71.3013,47.35,95,91,2.62
450,Waltham,US,2022-06-06 02:12:59,42.3765,-71.2356,64.33,63,40,9.22
451,Aquiraz,BR,2022-06-06 02:13:07,-3.9014,-38.3911,77.09,90,100,10.11
452,Vao,NC,2022-06-06 02:14:29,-22.6667,167.4833,73.36,71,20,8.12
453,General Roca,AR,2022-06-06 02:14:29,-39.0333,-67.5833,49.62,50,100,11.01
454,Mount Vernon,US,2022-06-06 02:12:40,40.9126,-73.8371,68.65,55,20,6.91
455,Jasper,US,2022-06-06 02:12:48,37.2001,-94.3502,73.24,77,75,3.44
456,Shelburne,CA,2022-06-06 02:14:30,44.0787,-80.2041,58.23,63,100,5.39
457,Kichera,RU,2022-06-06 02:14:31,55.9375,110.0997,64.11,62,7,2.01
458,Zheleznodorozhnyy,RU,2022-06-06 02:14:31,55.7503,38.0042,54.21,90,10,6.11
459,Fort Nelson,CA,2022-06-06 02:12:45,58.8053,-122.7002,56.66,88,100,7.45
460,Weligama,LK,2022-06-06 02:15:32,5.9667,80.4167,78.35,88,100,11.61
461,Bondo,CD,2022-06-06 02:15:32,3.8146,23.6866,65.41,99,100,2.73
462,Cozumel,MX,2022-06-06 02:15:32,20.5083,-86.9458,79.0,87,100,4.0
463,Pangnirtung,CA,2022-06-06 02:15:33,66.1451,-65.7125,33.13,81,0,3.85
464,Yerbogachen,RU,2022-06-06 02:15:33,61.2767,108.0108,50.54,74,100,5.28
465,Yeppoon,AU,2022-06-06 02:15:33,-23.1333,150.7333,73.18,73,89,9.08
466,Dukat,RU,2022-06-06 02:15:34,62.55,155.55,55.29,52,100,9.06
467,Bonthe,SL,2022-06-06 02:15:34,7.5264,-12.505,77.23,88,100,6.73
468,Mahibadhoo,MV,2022-06-06 02:15:35,3.7833,72.9667,82.49,73,100,10.31
469,Novikovo,RU,2022-06-06 02:15:35,51.1537,37.8879,50.52,92,0,6.06
470,Puerto Escondido,MX,2022-06-06 02:12:02,15.85,-97.0667,80.71,78,100,3.87
471,Mikkeli,FI,2022-06-06 02:15:36,61.6886,27.2723,42.91,87,0,4.61
472,Odweyne,SO,2022-06-06 02:15:36,9.4092,45.064,72.05,59,28,9.51
473,Pointe Michel,DM,2022-06-06 02:15:36,15.25,-61.3833,80.89,80,33,16.67
474,Alyangula,AU,2022-06-06 02:15:37,-13.8483,136.4192,83.77,67,100,10.07
475,Shimoda,JP,2022-06-06 02:15:37,34.6667,138.95,62.96,93,100,24.74
476,Rudbar,AF,2022-06-06 02:15:37,30.15,62.6,76.64,19,0,10.98
477,Phek,IN,2022-06-06 02:15:38,25.6667,94.5,69.3,70,55,0.36
478,Jiwani,PK,2022-06-06 02:15:38,25.05,61.7417,82.38,83,0,5.97
479,Nome,US,2022-06-06 02:15:39,64.5011,-165.4064,71.11,34,0,14.97
480,Provins,FR,2022-06-06 02:15:39,48.5833,3.1667,54.61,89,78,6.62
481,Avera,US,2022-06-06 02:15:40,33.194,-82.5271,73.45,44,92,6.62
482,Margate,GB,2022-06-06 02:15:40,51.3813,1.3862,54.3,93,95,3.0
483,Valente,BR,2022-06-06 02:15:41,-11.4122,-39.4619,63.84,87,49,7.65
484,Taoudenni,ML,2022-06-06 02:15:41,22.6783,-3.9836,97.29,8,100,11.03
485,Coihaique,CL,2022-06-06 02:15:41,-45.5752,-72.0662,39.15,93,100,3.44
486,Ammon,US,2022-06-06 02:15:42,43.4696,-111.9666,64.45,66,0,17.27
487,North Platte,US,2022-06-06 02:15:42,41.1239,-100.7654,70.12,76,0,18.41
488,Basoko,CD,2022-06-06 02:15:42,1.2391,23.616,70.66,95,100,3.71
489,Gamba,GA,2022-06-06 02:15:43,-2.65,10.0,71.83,96,99,2.08
490,Nizhniy Kuranakh,RU,2022-06-06 02:15:43,58.8353,125.4869,79.68,37,9,0.09
491,Vanavara,RU,2022-06-06 02:15:44,60.34,102.2797,54.75,42,72,3.62
492,Broome,US,2022-06-06 02:15:44,42.2506,-75.833,60.53,73,25,3.09
493,Berlevag,NO,2022-06-06 02:15:45,70.8578,29.0864,44.55,87,100,16.11
494,Umm Lajj,SA,2022-06-06 02:15:45,25.0213,37.2685,82.0,61,7,7.05
495,Luderitz,NA,2022-06-06 02:15:46,-26.6481,15.1594,69.4,27,0,18.63
496,Komsomolskiy,UZ,2022-06-06 02:15:46,40.4272,71.7189,81.32,26,0,4.61
497,North Bend,US,2022-06-06 02:15:29,43.4065,-124.2243,62.92,89,100,11.5
498,Fairbanks,US,2022-06-06 02:12:15,64.8378,-147.7164,73.6,19,40,11.5
499,Tevriz,RU,2022-06-06 02:15:47,57.509,72.4042,47.89,58,47,5.75
500,Arys,KZ,2022-06-06 02:15:47,42.4252,68.795,75.58,27,0,6.17
501,Pampierstad,ZA,2022-06-06 02:15:48,-27.7832,24.6877,48.99,38,0,7.02
502,Barghat,IN,2022-06-06 02:15:48,22.0333,79.7167,96.33,17,23,15.7
503,Soe,ID,2022-06-06 02:16:49,-9.8607,124.284,78.44,60,9,4.97
504,Jaguey Grande,CU,2022-06-06 02:16:49,22.5269,-81.1286,76.28,92,82,4.32
505,Los Alamos,US,2022-06-06 02:16:20,35.8881,-106.307,77.56,19,0,13.8
506,Longyearbyen,SJ,2022-06-06 02:16:23,78.2186,15.6401,44.44,87,40,3.44
507,Karasburg,NA,2022-06-06 02:16:50,-28.0167,18.75,54.01,35,49,10.51
508,Acari,PE,2022-06-06 02:16:51,-15.4311,-74.6158,66.58,79,54,5.17
509,Klyuchi,RU,2022-06-06 02:16:51,52.2667,79.1667,53.24,49,90,5.77
510,Ulladulla,AU,2022-06-06 02:16:51,-35.35,150.4667,58.1,59,3,21.36
511,Tadine,NC,2022-06-06 02:16:52,-21.55,167.8833,76.75,66,6,5.39
512,Mikhaylovka,RU,2022-06-06 02:16:52,50.06,43.2379,58.69,92,100,9.24
513,San Luis,AR,2022-06-06 02:16:52,-33.295,-66.3356,47.28,63,0,6.58
514,Avare,BR,2022-06-06 02:12:31,-23.0986,-48.9258,58.14,87,8,4.72
515,Piacabucu,BR,2022-06-06 02:16:53,-10.4056,-36.4344,74.86,84,94,17.49
516,Kokoda,PG,2022-06-06 02:16:53,-8.8785,147.7407,87.19,59,58,6.24
517,Yaring,TH,2022-06-06 02:16:54,6.8662,101.3689,82.29,70,53,2.68
518,Idlib,SY,2022-06-06 02:16:54,35.9306,36.6339,62.92,80,0,5.73
519,Paamiut,GL,2022-06-06 02:16:55,61.994,-49.6678,40.35,78,0,6.8
520,Grand-Lahou,CI,2022-06-06 02:16:55,5.1367,-5.0242,76.01,89,100,5.14
521,Barabai,ID,2022-06-06 02:16:56,-2.5833,115.3833,87.3,60,32,2.24
522,Kantunilkin,MX,2022-06-06 02:16:44,21.0917,-87.45,74.59,95,96,3.38
523,Anadyr,RU,2022-06-06 02:16:57,64.75,177.4833,48.7,76,75,22.37
524,Klaksvik,FO,2022-06-06 02:16:57,62.2266,-6.589,50.92,89,87,8.14
525,Kenai,US,2022-06-06 02:16:57,60.5544,-151.2583,67.03,73,0,20.71
526,Visby,SE,2022-06-06 02:16:58,57.6409,18.296,53.82,87,20,6.91
527,Redding,US,2022-06-06 02:16:46,40.5865,-122.3917,74.97,71,75,9.22
528,Pisco,PE,2022-06-06 02:16:59,-13.7,-76.2167,64.45,77,14,8.05
529,Touros,BR,2022-06-06 02:16:59,-5.1989,-35.4608,75.38,84,28,11.81
530,Samarai,PG,2022-06-06 02:16:59,-10.6167,150.6667,81.95,77,96,12.12
531,Zaysan,KZ,2022-06-06 02:17:00,47.4667,84.8667,52.02,54,100,5.75
532,Kahului,US,2022-06-06 02:16:01,20.8947,-156.47,84.22,58,40,21.85
533,Cumana,VE,2022-06-06 02:17:00,10.4635,-64.1775,78.28,86,3,8.61
534,Kamaishi,JP,2022-06-06 02:17:01,39.2667,141.8833,52.07,91,100,5.86
535,Otane,NZ,2022-06-06 02:17:01,-39.8833,176.6333,57.0,80,100,5.75
536,Faya,SA,2022-06-06 02:17:01,18.3851,42.4509,62.71,24,0,0.81
537,Nara,JP,2022-06-06 02:17:02,34.6851,135.8049,72.97,76,100,19.6
538,Dingle,PH,2022-06-06 02:17:02,10.9995,122.6711,85.37,68,100,4.14
539,Tazovskiy,RU,2022-06-06 02:17:03,67.4667,78.7,35.42,65,100,5.35
540,Buala,SB,2022-06-06 02:17:03,-8.145,159.5921,82.83,75,100,8.93
541,Lakselv,NO,2022-06-06 02:17:03,70.0513,24.9718,42.62,87,20,4.61
542,Hirara,JP,2022-06-06 02:17:04,24.8,125.2833,86.27,84,75,18.41
543,Whakatane,NZ,2022-06-06 02:17:04,-37.9585,176.9854,55.78,90,100,7.29
544,Vostok,RU,2022-06-06 02:17:04,46.4856,135.8833,63.5,35,78,7.4
545,Moindou,NC,2022-06-06 02:17:05,-21.6924,165.677,79.47,60,3,2.19
546,Puerto Del Rosario,ES,2022-06-06 02:18:05,28.5004,-13.8627,67.75,73,20,16.11
547,Mamou,GN,2022-06-06 02:18:06,10.5,-12.0,68.67,99,100,2.75
548,Toba,JP,2022-06-06 02:18:06,34.4833,136.85,64.4,91,100,36.15
549,Solnechnyy,RU,2022-06-06 02:18:06,50.7214,136.6319,69.4,36,11,5.55
550,Aljezur,PT,2022-06-06 02:18:07,37.3191,-8.8033,58.93,80,16,10.38
551,Gayeri,BF,2022-06-06 02:18:07,12.6497,0.4931,83.93,53,32,14.63
552,Igarka,RU,2022-06-06 02:18:07,67.4667,86.5833,38.25,57,23,5.39
553,Damietta,EG,2022-06-06 02:18:08,31.4165,31.8133,72.32,79,0,2.89
554,Valdivia,CL,2022-06-06 02:18:08,-39.8142,-73.2459,48.29,94,100,5.5
555,Port Hedland,AU,2022-06-06 02:18:09,-20.3167,118.5667,77.05,31,0,17.27
556,Lysyye Gory,RU,2022-06-06 02:18:09,51.5506,44.8414,60.13,96,100,10.29
557,Kedrovyy,RU,2022-06-06 02:18:09,56.1667,91.8167,46.87,98,100,7.36
558,Astoria,US,2022-06-06 02:18:10,46.1879,-123.8313,58.71,90,100,8.05
559,Tari,NG,2022-06-06 02:18:10,12.4086,4.4914,84.15,49,100,7.83
560,Bilibino,RU,2022-06-06 02:18:10,68.0546,166.4372,40.48,46,100,10.29
561,Waipawa,NZ,2022-06-06 02:18:11,-41.4122,175.5153,59.58,67,77,7.05
562,Kiruna,SE,2022-06-06 02:18:11,67.8557,20.2251,36.52,81,40,3.44
563,Basna,IN,2022-06-06 02:18:12,21.2833,82.8167,93.42,30,57,4.94
564,Ouesso,CG,2022-06-06 02:18:12,1.6136,16.0517,70.32,96,100,1.05
565,Wakkanai,JP,2022-06-06 02:18:12,45.4094,141.6739,53.58,58,20,12.66
566,Tahe,CN,2022-06-06 02:18:13,52.3333,124.7333,75.06,31,97,3.36
567,Fergus Falls,US,2022-06-06 02:15:30,46.283,-96.0776,72.66,30,0,0.0
